member_id,full_name,gender,date_of_birth,city,city_tier,state,occupation,marital_status,gym_branch_id,join_date,membership_type,referral_source,preferred_workout_time,has_personal_trainer,primary_goal,signup_channel,is_dob_missing,age,is_implausible_age
MBR-017322,Balaji Nair,Male,2001-12-26,Chennai,Tier1,Tamil Nadu,Homemaker,Single,BR-010,2022-11-17,Basic,Walk-in,Afternoon,False,General Fitness,Website,False,24.6,False
MBR-016466,Manas Nag,Male,2004-06-26,Gurugram,Tier1,Haryana,Student,Single,BR-037,2022-04-23,Basic,Justdial,Early Morning (5-7am),False,Weight Loss,Website,False,22.1,False
MBR-011229,Moushumi Chatterjee,Female,1985-01-09,Kolkata,Tier1,West Bengal,Salaried-Non IT,Single,BR-017,2021-01-16,PT-Combo,Walk-in,Evening (6-9pm),True,Weight Loss,App,False,41.6,False
MBR-008210,Nisha Gupta,Female,2002-06-07,Guwahati,Tier3,Assam,Salaried-IT,Single,BR-031,2021-10-12,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,24.2,False
MBR-014307,Mohit Saxena,Male,2007-05-14,Bhopal,Tier2,Madhya Pradesh,Student,Single,BR-034,2024-02-23,Standard,Friend Referral,Afternoon,False,Rehab,App,False,19.3,False
MBR-006583,Harish Balan,Male,1992-12-28,Hyderabad,Tier1,Telangana,Salaried-IT,Single,BR-011,2021-12-26,PT-Combo,Walk-in,Evening (6-9pm),True,Weight Loss,In-person,False,33.6,False
MBR-002638,Santhosh Iyengar,Male,2008-03-19,Bengaluru,Tier1,Karnataka,Salaried-IT,Single,BR-033,2025-03-14,Standard,Walk-in,Evening (6-9pm),False,Rehab,In-person,False,18.4,False
MBR-002672,Aditya Kulkarni,Male,2005-10-19,Nashik,Tier3,Maharashtra,Student,Single,BR-012,2022-11-24,Standard,Friend Referral,Early Morning (5-7am),False,General Fitness,App,False,20.8,False
MBR-011091,Yash Aggarwal,Male,1999-10-17,Chandigarh,Tier2,Punjab,Salaried-IT,Single,BR-008,2023-08-11,Standard,Instagram Ad,Morning,False,Weight Loss,App,False,26.8,False
MBR-008433,Rushabh Kulkarni,Male,1978-09-16,Mumbai,Tier1,Maharashtra,Business Owner,Married,BR-029,2024-02-04,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,App,False,47.9,False
MBR-003489,Pooja Chauhan,Female,2000-09-15,Jaipur,Tier2,Rajasthan,Govt Employee,Single,BR-013,2023-02-24,Premium,Corporate Tie-up,Evening (6-9pm),True,Weight Loss,In-person,False,25.9,False
MBR-009228,Swati Grover,Female,1994-06-04,Lucknow,Tier2,Uttar Pradesh,Govt Employee,Married,BR-040,2025-03-08,Premium,Instagram Ad,Morning,False,Weight Loss,App,False,32.2,False
MBR-002294,Anjali Pawar,Female,2003-10-16,Gurugram,Tier1,Haryana,Salaried-Non IT,Single,BR-037,2021-08-19,Standard,Friend Referral,Early Morning (5-7am),False,Rehab,In-person,False,22.8,False
MBR-007997,Srinivas Menon,Male,,Hyderabad,Tier1,Telangana,Business Owner,Married,BR-034,2025-08-13,PT-Combo,Friend Referral,Morning,True,Rehab,In-person,True,,False
MBR-016968,Aravind Balan,Male,1989-01-05,Chennai,Tier1,Tamil Nadu,Govt Employee,Single,BR-010,2023-07-22,Standard,Aggregator App,Late Night,False,General Fitness,In-person,False,37.6,False
MBR-010646,Tejas Patel,Male,1998-11-02,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2021-03-04,Standard,Friend Referral,Early Morning (5-7am),False,Weight Loss,Website,False,27.8,False
MBR-010901,Harsh Kapoor,Male,1996-11-17,Mumbai,Tier1,Maharashtra,Govt Employee,Other,BR-029,2023-11-12,Basic,Corporate Tie-up,Evening (6-9pm),False,Muscle Gain,Website,False,29.7,False
MBR-001619,Madhavi Naidu,Female,1994-11-27,Hyderabad,Tier1,Telangana,Salaried-Non IT,Single,BR-022,2021-09-01,Standard,Instagram Ad,Early Morning (5-7am),False,Weight Loss,App,False,31.7,False
MBR-007526,Yash Jadhav,Male,2001-04-21,Vadodara,Tier2,Gujarat,Govt Employee,Single,BR-003,2025-04-26,Premium,Walk-in,Evening (6-9pm),False,Weight Loss,In-person,False,25.3,False
MBR-015950,Manish Khanna,Male,2006-06-17,Delhi,Tier1,Delhi,Freelancer,Single,BR-005,2025-01-17,Basic,Walk-in,Afternoon,False,Weight Loss,App,False,20.2,False
MBR-006113,Mihir Chavan,Male,1982-07-24,Lucknow,Tier2,Uttar Pradesh,Homemaker,Married,BR-004,2022-02-28,Basic,Friend Referral,Evening (6-9pm),False,Muscle Gain,Website,False,44.1,False
MBR-007013,Tarun Sharma,Male,2000-07-25,Jaipur,Tier2,Rajasthan,Salaried-Non IT,Single,BR-020,2024-10-06,Standard,Justdial,Evening (6-9pm),False,Muscle Gain,Website,False,26.1,False
MBR-006565,Vandana Grover,Female,1992-07-15,Delhi,Tier1,Delhi,Govt Employee,Single,BR-018,2021-01-25,Premium,Instagram Ad,Evening (6-9pm),False,Muscle Gain,In-person,False,34.1,False
MBR-004543,Ravi Bhatia,Male,1993-01-05,Gurugram,Tier1,Haryana,Govt Employee,Single,BR-037,2023-03-03,Premium,Instagram Ad,Evening (6-9pm),True,Muscle Gain,In-person,False,33.6,False
MBR-002156,Divya Aggarwal,Female,1999-02-08,Guwahati,Tier3,Assam,Student,Married,BR-031,2024-01-25,Standard,Walk-in,Morning,False,General Fitness,App,False,27.5,False
MBR-002963,Pooja Kapoor,Female,1991-10-15,Gurugram,Tier1,Haryana,Homemaker,Single,BR-037,2021-01-23,Premium,Walk-in,Early Morning (5-7am),False,General Fitness,App,False,34.8,False
MBR-016563,Priya Kher,Female,1992-09-17,Mumbai,Tier1,Maharashtra,Salaried-IT,Married,BR-039,2024-08-26,Basic,Aggregator App,Morning,False,Weight Loss,App,False,33.9,False
MBR-000047,Neha Aggarwal,Female,1996-03-03,Lucknow,Tier2,Uttar Pradesh,Homemaker,Single,BR-040,2024-12-03,PT-Combo,Instagram Ad,Evening (6-9pm),True,General Fitness,In-person,False,30.4,False
MBR-000904,Suresh Khurana,Male,1992-02-04,Delhi,Tier1,Delhi,Business Owner,Single,BR-028,2022-11-11,Basic,Friend Referral,Early Morning (5-7am),False,Rehab,In-person,False,34.5,False
MBR-012820,Payal Mehta,Female,1989-07-28,Delhi,Tier1,Delhi,Govt Employee,Married,BR-005,2021-11-01,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,App,False,37.0,False
MBR-002004,Kajal Desai,Female,1990-10-08,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-039,2021-10-18,Premium,Walk-in,Afternoon,False,General Fitness,In-person,False,35.8,False
MBR-013002,Ritu Malhotra,Female,1990-02-12,Dehradun,Tier3,Uttarakhand,Homemaker,Married,BR-004,2021-04-06,Basic,Walk-in,Early Morning (5-7am),False,Weight Loss,In-person,False,36.5,False
MBR-013458,Prasad Varma,Male,2008-09-04,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Single,BR-002,2024-05-24,Basic,Corporate Tie-up,Evening (6-9pm),False,Sports Training,App,False,17.9,False
MBR-009082,Shreya Arora,Female,1997-02-20,Delhi,Tier1,Delhi,Salaried-Non IT,Married,BR-005,2025-06-01,PT-Combo,Instagram Ad,Morning,False,Sports Training,App,False,29.5,False
MBR-016544,Rohit Shah,Male,2003-08-11,Vadodara,Tier2,Gujarat,Student,Single,BR-003,2022-11-05,PT-Combo,Corporate Tie-up,Early Morning (5-7am),True,General Fitness,In-person,False,23.0,False
MBR-006479,Sayali Desai,Female,1975-08-02,Kolkata,Tier1,West Bengal,Business Owner,Married,BR-017,2024-02-27,Standard,Walk-in,Early Morning (5-7am),False,Muscle Gain,In-person,False,51.0,False
MBR-011536,Sohini Bhattacharya,Female,2004-02-27,Nagpur,Tier2,Maharashtra,Student,Single,BR-001,2024-09-28,Basic,Friend Referral,Early Morning (5-7am),False,Weight Loss,In-person,False,22.5,False
MBR-004928,Priya Grover,Female,1993-05-15,Delhi,Tier1,Delhi,Govt Employee,Married,BR-018,2024-07-20,Standard,Justdial,Morning,False,Weight Loss,In-person,False,33.2,False
MBR-003258,Anitha Raman,Female,1996-04-14,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2021-09-11,Basic,Walk-in,Morning,False,General Fitness,App,False,30.3,False
MBR-012720,Subrata Chakraborty,Male,,Patna,Tier3,Bihar,Govt Employee,Married,BR-023,2022-07-16,Basic,Instagram Ad,Morning,False,Weight Loss,In-person,True,,False
MBR-003179,Radhika Arora,Female,1997-07-01,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Married,BR-038,2025-01-15,Basic,Corporate Tie-up,Early Morning (5-7am),False,Weight Loss,App,False,29.1,False
MBR-013039,Kiran Malhotra,Female,2004-01-23,Gurugram,Tier1,Haryana,Student,Single,BR-037,2024-07-07,Premium,Justdial,Evening (6-9pm),False,General Fitness,App,False,22.6,False
MBR-003371,Santhosh Iyengar,Male,1993-05-17,Hyderabad,Tier1,Telangana,Business Owner,Married,BR-011,2021-10-15,Premium,Friend Referral,Early Morning (5-7am),False,General Fitness,App,False,33.2,False
MBR-013354,Rohan Kapoor,Other,1989-02-13,Amritsar,Tier3,Punjab,Freelancer,Single,BR-026,2022-01-28,Premium,Walk-in,Early Morning (5-7am),True,Muscle Gain,App,False,37.5,False
MBR-014819,Harsh Bansal,Male,1997-06-01,Chandigarh,Tier2,Punjab,Govt Employee,Single,BR-008,2023-04-20,Standard,Walk-in,Early Morning (5-7am),False,General Fitness,Website,False,29.2,False
MBR-005364,Nisha Singh,Female,2001-07-20,Jaipur,Tier2,Rajasthan,Salaried-Non IT,Married,BR-020,2021-01-02,Premium,Walk-in,Evening (6-9pm),False,Weight Loss,In-person,False,25.1,False
MBR-000940,Arindam Saha,Other,2002-04-07,Bengaluru,Tier1,Karnataka,Salaried-IT,Single,BR-033,2023-11-27,Standard,Justdial,Morning,False,Muscle Gain,App,False,24.4,False
MBR-003423,Meena Nair,Female,2005-06-27,Delhi,Tier1,Delhi,Salaried-IT,Single,BR-005,2022-11-26,Basic,Walk-in,Evening (6-9pm),True,Weight Loss,Website,False,21.1,False
MBR-004778,Rutuja Kher,Female,2004-07-22,Visakhapatnam,Tier2,Andhra Pradesh,Student,Single,BR-024,2024-06-12,Premium,Walk-in,Early Morning (5-7am),False,Weight Loss,App,False,22.1,False
MBR-004161,Rohan Chauhan,Male,1997-04-23,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Married,BR-036,2024-10-12,Standard,Friend Referral,Late Night,False,Muscle Gain,In-person,False,29.3,False
MBR-015738,Rajat Khurana,Male,1994-11-11,Jaipur,Tier2,Rajasthan,Homemaker,Single,BR-020,2022-03-05,Standard,Instagram Ad,Morning,True,Muscle Gain,In-person,False,31.8,False
MBR-008851,Sushma Gowda,Female,1999-08-21,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Other,BR-010,2024-11-03,Standard,Walk-in,Morning,False,Weight Loss,App,False,27.0,False
MBR-001516,Parth Rane,Male,1996-12-20,Mumbai,Tier1,Maharashtra,Govt Employee,Single,BR-026,2024-04-07,Premium,Walk-in,Evening (6-9pm),False,General Fitness,In-person,False,29.6,False
MBR-013721,Santhosh Achary,Male,2007-02-11,Hyderabad,Tier1,Telangana,Salaried-Non IT,Single,BR-022,2024-07-17,Premium,Instagram Ad,Late Night,True,Weight Loss,App,False,19.5,False
MBR-014894,Bhavna Rane,Female,1998-12-04,Surat,Tier2,Gujarat,Salaried-IT,Married,BR-031,2024-11-05,PT-Combo,Instagram Ad,Evening (6-9pm),True,General Fitness,In-person,False,27.7,False
MBR-015959,Sowmya Gowda,Female,1988-02-09,Hyderabad,Tier1,Telangana,Homemaker,Single,BR-022,2021-02-20,Basic,Instagram Ad,Afternoon,True,Muscle Gain,Website,False,38.5,False
MBR-005929,Nishant Naik,Male,2008-05-24,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2025-02-26,Standard,Friend Referral,Morning,False,General Fitness,App,False,18.2,False
MBR-007267,Harsh Mehta,Male,1971-03-21,Lucknow,Tier2,Uttar Pradesh,Business Owner,Married,BR-040,2023-03-08,Basic,Instagram Ad,Morning,False,Weight Loss,App,False,55.4,False
MBR-001189,Kiran Malhotra,Female,2009-07-12,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2025-02-23,Standard,Corporate Tie-up,Evening (6-9pm),False,General Fitness,App,False,17.1,False
MBR-008094,Kiran Sharma,Female,1998-01-05,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-028,2023-09-07,Premium,Walk-in,Afternoon,False,Weight Loss,App,False,28.6,False
MBR-015676,Prasenjit Bose,Male,1985-11-03,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2021-01-08,Premium,Corporate Tie-up,Evening (6-9pm),True,Sports Training,App,False,40.8,False
MBR-013839,Arjun Varma,Male,1999-05-10,Chennai,Tier1,Tamil Nadu,Salaried-IT,Single,BR-010,2025-01-14,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,27.3,False
MBR-001833,Yash Sethi,Male,1998-02-24,Nashik,Tier3,Maharashtra,Salaried-IT,Married,BR-012,2023-01-07,Premium,Instagram Ad,Early Morning (5-7am),False,Weight Loss,App,False,28.5,False
MBR-015457,Manoj Raman,Male,1999-06-20,Hyderabad,Tier1,Telangana,Business Owner,Single,BR-034,2024-06-06,Basic,Walk-in,Afternoon,False,Muscle Gain,App,False,27.2,False
MBR-004017,Tanushree Bhattacharya,Female,2006-06-25,Guwahati,Tier1,Assam,Student,Single,BR-031,2025-06-16,Basic,Instagram Ad,Early Morning (5-7am),False,Muscle Gain,Website,False,20.1,False
MBR-014083,Nisha Joshi,Female,,Chennai,Tier1,Tamil Nadu,Business Owner,Single,BR-002,2024-06-24,Basic,Corporate Tie-up,Early Morning (5-7am),False,Weight Loss,In-person,True,,False
MBR-000674,Anitha Iyer,Female,2006-09-06,Hyderabad,Tier1,Telangana,Student,Single,BR-011,2022-05-19,Basic,Corporate Tie-up,Morning,False,Weight Loss,App,False,19.9,False
MBR-013016,Shreya Dhawan,Female,,Jalandhar,Tier2,Punjab,Student,Single,BR-007,2022-12-21,Basic,Walk-in,Evening (6-9pm),False,General Fitness,In-person,True,,False
MBR-013840,Priya Shetty,Female,1999-02-16,Hyderabad,Tier1,Telangana,Homemaker,Single,BR-034,2024-02-15,Basic,Instagram Ad,Evening (6-9pm),True,Muscle Gain,App,False,27.5,False
MBR-004570,Divya Gupta,Female,1975-06-28,Delhi,Tier1,Delhi,Business Owner,Married,BR-005,2025-08-20,PT-Combo,Justdial,Evening (6-9pm),False,General Fitness,App,False,51.1,False
MBR-010891,Amit Saxena,Male,2005-08-01,Amritsar,Tier3,Punjab,Student,Single,BR-026,2022-10-24,Premium,Walk-in,Morning,True,Weight Loss,App,False,21.0,False
MBR-010847,Rajat Sharma,Male,2006-04-07,Ahmedabad,Tier1,Gujarat,Student,Single,BR-038,2024-04-03,Standard,Aggregator App,Early Morning (5-7am),False,General Fitness,App,False,20.4,False
MBR-017219,Jayesh Bhosale,Male,2006-05-17,Amritsar,Tier3,Punjab,Business Owner,Single,BR-026,2025-06-23,Standard,Friend Referral,Afternoon,False,Weight Loss,In-person,False,20.2,False
MBR-001407,Radhika Chopra,Female,2005-09-05,Lucknow,Tier2,Uttar Pradesh,Student,Single,BR-030,2024-10-05,Premium,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,20.9,False
MBR-003717,Shobha Achary,Female,1995-08-05,Bengaluru,Tier1,Karnataka,Govt Employee,Single,BR-033,2025-01-14,Premium,Friend Referral,Evening (6-9pm),False,Rehab,App,False,31.0,False
MBR-015295,Amit Khurana,Male,1998-03-01,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-018,2023-07-24,Standard,Instagram Ad,Afternoon,False,General Fitness,In-person,False,28.5,False
MBR-000573,Ashish Anand,Male,1995-08-01,Hyderabad,Tier1,Telangana,Business Owner,Married,BR-022,2023-05-13,Premium,Walk-in,Evening (6-9pm),True,Weight Loss,App,False,31.0,False
MBR-016638,Harsh Khurana,Male,2000-04-01,Mumbai,Tier1,Maharashtra,Business Owner,Single,BR-029,2024-10-20,PT-Combo,Friend Referral,Morning,True,Sports Training,In-person,False,26.4,False
MBR-000949,Naveen Varma,Male,2006-12-04,Mumbai,Tier1,Maharashtra,Student,Single,BR-029,2023-04-17,Premium,Walk-in,Afternoon,True,Sports Training,Website,False,19.7,False
MBR-009435,Mansi Mehta,Female,1996-06-28,Nashik,Tier3,Maharashtra,Salaried-Non IT,Married,BR-012,2024-09-20,Standard,Friend Referral,Afternoon,False,Weight Loss,App,False,30.1,False
MBR-011498,Moushumi Chakraborty,Female,2001-09-07,Kolkata,Tier1,West Bengal,Govt Employee,Single,BR-017,2025-06-13,Basic,Friend Referral,Evening (6-9pm),False,Pre-Wedding Prep,App,False,24.9,False
MBR-003180,Naveen Kapoor,Male,1999-09-04,Amritsar,Tier3,Punjab,Freelancer,Married,BR-026,2025-08-26,Basic,Instagram Ad,Early Morning (5-7am),False,Weight Loss,Website,False,26.9,False
MBR-002755,Rushabh Pawar,Male,2002-01-08,Ranchi,Tier3,Jharkhand,Salaried-Non IT,Single,BR-013,2025-05-05,PT-Combo,Walk-in,Late Night,True,General Fitness,App,False,24.6,False
MBR-000192,Kishore Iyengar,Male,1992-07-01,Ahmedabad,Tier1,Gujarat,Homemaker,Married,BR-038,2025-01-03,Basic,Friend Referral,Evening (6-9pm),True,Muscle Gain,App,False,34.1,False
MBR-009440,Ritu Dhawan,Female,1970-06-18,Amritsar,Tier3,Punjab,Business Owner,Married,BR-026,2023-10-07,Basic,Instagram Ad,Afternoon,False,Muscle Gain,Website,False,56.2,False
MBR-010094,Ashish Tiwari,Male,1995-01-23,Ahmedabad,Tier1,Gujarat,Govt Employee,Other,BR-038,2022-10-03,Standard,Walk-in,Early Morning (5-7am),False,Sports Training,Website,False,31.6,False
MBR-004759,Divya Sharma,Female,1999-04-18,Gurugram,Tier1,Haryana,Govt Employee,Married,BR-037,2024-01-18,Premium,Walk-in,Evening (6-9pm),False,Pre-Wedding Prep,App,False,27.3,False
MBR-016019,Manoj Subramaniam,Male,2009-12-11,Chennai,Tier1,Tamil Nadu,Student,Single,BR-010,2025-02-16,Standard,Walk-in,Morning,False,General Fitness,App,False,16.7,False
MBR-006140,Arindam Bose,Male,2008-12-17,Kolkata,Tier1,West Bengal,Salaried-IT,Single,BR-017,2024-03-16,Premium,Justdial,Evening (6-9pm),False,Weight Loss,App,False,17.7,False
MBR-009622,Meena Raman,Female,1994-02-05,Bengaluru,Tier1,Karnataka,Student,Married,BR-033,2022-11-17,Basic,Justdial,Late Night,False,Sports Training,In-person,False,32.5,False
MBR-006355,Omkar Trivedi,Male,1992-02-13,Ahmedabad,Tier1,Gujarat,Freelancer,Married,BR-038,2024-04-13,Standard,Instagram Ad,Evening (6-9pm),False,Weight Loss,Website,False,34.5,False
MBR-017114,Suresh Nair,Male,2002-08-17,Amritsar,Tier3,Punjab,Freelancer,Other,BR-026,2022-01-14,Basic,Instagram Ad,Early Morning (5-7am),True,Rehab,In-person,False,24.0,False
MBR-012907,Kaushik Mukherjee,Male,2005-05-15,Bhopal,Tier2,Madhya Pradesh,Salaried-Non IT,Single,BR-034,2022-11-09,Premium,Walk-in,Evening (6-9pm),False,Rehab,App,False,21.2,False
MBR-008891,Kunal Grover,Male,1991-11-02,Patna,Tier3,Bihar,Homemaker,Married,BR-006,2023-10-28,Premium,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,34.8,False
MBR-014342,Deepika Sharma,Female,2000-09-19,Dehradun,Tier3,Uttarakhand,Student,Single,BR-004,2022-02-10,Premium,Instagram Ad,Evening (6-9pm),False,Weight Loss,In-person,False,25.9,False
MBR-009495,Omkar Joshi,Male,1992-06-09,Mumbai,Tier1,Maharashtra,Govt Employee,Married,BR-039,2023-12-25,Premium,Walk-in,Morning,True,Muscle Gain,In-person,False,34.2,False
MBR-000057,Tarun Mehta,Male,1986-11-21,Bhopal,Tier2,Madhya Pradesh,Homemaker,Married,BR-034,2022-08-07,Basic,Walk-in,Early Morning (5-7am),False,Muscle Gain,In-person,False,39.7,False
MBR-013954,Manas Banerjee,Male,1994-07-13,Bengaluru,Tier1,Karnataka,Govt Employee,Married,BR-033,2021-08-27,Standard,Aggregator App,Evening (6-9pm),False,Muscle Gain,App,False,32.1,False
MBR-006882,Shalini Shetty,Female,1991-01-07,Chennai,Tier1,Tamil Nadu,Homemaker,Married,BR-010,2022-12-20,Basic,Walk-in,Morning,False,Muscle Gain,App,False,35.6,False
MBR-015813,Prasad Shetty,Male,2002-09-07,Chennai,Tier1,Tamil Nadu,Homemaker,Married,BR-002,2021-03-15,Premium,Friend Referral,Morning,False,General Fitness,In-person,False,23.9,False
MBR-008083,Divya Sethi,Female,1996-03-07,Jaipur,Tier2,Rajasthan,Govt Employee,Married,BR-020,2024-02-24,Premium,Walk-in,Late Night,False,General Fitness,In-person,False,30.4,False
MBR-001545,Pooja Bhalla,Female,1996-09-25,Jaipur,Tier2,Rajasthan,Salaried-IT,Married,BR-020,2023-11-04,Basic,Friend Referral,Evening (6-9pm),True,Weight Loss,Website,False,29.9,False
MBR-006566,Rajesh Bansal,Male,2001-09-22,Kolkata,Tier1,West Bengal,Business Owner,Single,BR-017,2025-05-22,Premium,Friend Referral,Early Morning (5-7am),False,Weight Loss,App,False,24.9,False
MBR-001664,Paromita Roy,Female,1997-06-04,Pune,Tier1,Maharashtra,Salaried-Non IT,Single,BR-027,2024-09-26,Standard,Friend Referral,Morning,False,Muscle Gain,App,False,29.2,False
MBR-016159,Prasad Menon,Male,1971-06-09,Mumbai,Tier1,Maharashtra,Homemaker,Single,BR-039,2023-03-23,Standard,Instagram Ad,Late Night,False,General Fitness,Website,False,55.2,False
MBR-010457,Abhishek Nag,Male,1997-01-06,Kolkata,Tier1,West Bengal,Salaried-IT,Other,BR-017,2024-07-03,Standard,Corporate Tie-up,Morning,False,Sports Training,In-person,False,29.6,False
MBR-015690,Kunal Sethi,Male,1999-09-16,Delhi,Tier1,Delhi,Salaried-IT,Married,BR-028,2024-02-11,Standard,Friend Referral,Late Night,True,General Fitness,In-person,False,26.9,False
MBR-011602,Nisha Modi,Female,1994-04-23,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Single,BR-026,2021-07-08,Basic,Aggregator App,Evening (6-9pm),False,Weight Loss,In-person,False,32.3,False
MBR-015999,Venkatesh Gowda,Male,2008-02-16,Bengaluru,Tier1,Karnataka,Salaried-IT,Single,BR-033,2024-01-01,Basic,Corporate Tie-up,Morning,False,Weight Loss,In-person,False,18.5,False
MBR-003914,Vishal Rane,Male,1999-03-01,Ahmedabad,Tier1,Gujarat,Business Owner,Married,BR-038,2024-06-19,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,Website,False,27.5,False
MBR-006699,Priya Sethi,Female,2008-04-12,Delhi,Tier1,Delhi,Student,Single,BR-028,2025-03-25,Basic,Instagram Ad,Late Night,False,Weight Loss,App,False,18.3,False
MBR-005221,Praveen Nambiar,Male,2001-12-15,Bengaluru,Tier1,Karnataka,Student,Single,BR-033,2024-04-26,Basic,Instagram Ad,Early Morning (5-7am),True,Weight Loss,App,False,24.7,False
MBR-015066,Santhosh Varma,Male,1997-05-23,Chennai,Tier1,Tamil Nadu,Govt Employee,Married,BR-015,2025-01-07,Premium,Friend Referral,Early Morning (5-7am),False,Rehab,Website,False,29.2,False
MBR-014286,Anil Rathi,Male,2000-08-10,Delhi,Tier1,Delhi,Student,Single,BR-018,2022-02-23,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,In-person,False,26.0,False
MBR-010206,Ashish Rathi,Male,1994-06-19,Ahmedabad,Tier1,Gujarat,Business Owner,Married,BR-038,2023-10-05,Premium,Friend Referral,Early Morning (5-7am),True,General Fitness,App,False,32.2,False
MBR-009325,Tejas Gaikwad,Male,2006-09-01,Vadodara,Tier2,Gujarat,Student,Single,BR-003,2025-06-27,Standard,Aggregator App,Morning,False,General Fitness,In-person,False,20.0,False
MBR-002486,Rahul Bansal,Male,1995-03-24,Jalandhar,Tier2,Punjab,Salaried-Non IT,Single,BR-007,2022-03-11,Basic,Aggregator App,Evening (6-9pm),False,Muscle Gain,Website,False,31.4,False
MBR-014073,Suresh Mishra,Male,1994-04-10,Gurugram,Tier1,Haryana,Homemaker,Married,BR-037,2024-04-01,Standard,Aggregator App,Morning,False,General Fitness,App,False,32.3,False
